datetime,bitcoin_count,bitcoin_polarity,bitcoin_subjectivity,bitcoin_polarity_zeros,bitcoin_subjectivity_zeros,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volume,marketcap
2021-04-03 05:00:00+00:00,1298,0.2989731642266307,0.5479316931961087,0.19982861337083765,0.4012146589726398,59731.7721788428,59911.17896123,59911.17896123,59713.848324689694,54201134169.0,1118665248057.0
2021-04-03 06:00:00+00:00,1529,0.2698205831417179,0.5515590287641563,0.16870090665589654,0.38093656285673977,59912.9983075237,59848.44607636,59912.9983075237,59706.04892305,51944695096.0,1117497247254.0
2021-04-03 07:00:00+00:00,1827,0.2580800520310519,0.5524542127240615,0.1782467447967629,0.4152147959555842,59859.4857899021,59714.16761872,59876.166001386904,59714.16761872,51668281374.0,1114989984048.0
2021-04-03 08:00:00+00:00,1725,0.2851871812257697,0.5228563103020595,0.18130286542800447,0.3700353418963404,59714.39985155481,59502.09516428,60079.3497147328,59401.5799830879,52498430482.0,1111036508879.0
2021-04-03 09:00:00+00:00,1621,0.2846516045836903,0.5463301571214716,0.1984173707825539,0.4099991510626145,59505.1404051345,59695.73700189,59695.73700189,59296.51229192,52906524266.0,1114652232840.0
2021-04-03 10:00:00+00:00,1687,0.2759431418589371,0.5307453267566178,0.17803568993723126,0.3770961942092474,59824.78942838,59806.01333319,59980.35787467,59806.0133331898,53115160661.0,1116714686447.0
2021-04-03 11:00:00+00:00,1819,0.28946728386852844,0.5338750125480114,0.18842681685781568,0.3800310981259429,59783.5639293421,59668.19155693,59795.2120827946,59668.19155693,52959337458.0,1114141239513.0
2021-04-03 12:00:00+00:00,2015,0.25747061791989023,0.5191953014818272,0.1643548824630236,0.3649826084490986,59707.2695803432,59698.17368902,59779.97007549,59627.99276317,52774564472.0,1114706685937.0
2021-04-03 13:00:00+00:00,2608,0.27467946025330403,0.5199838697615369,0.17230599805140076,0.3647977360703286,59688.6012410797,59821.18020680001,59845.83062943,59630.9366375275,52305878326.0,1117003509764.0
2021-04-03 14:00:00+00:00,2116,0.2532296494645157,0.5265600909598586,0.16384426942734945,0.3793109359827357,59853.8002742511,59678.11871863,59866.73734452,59678.11871863,54125337573.0,1114335553983.0
2021-04-03 15:00:00+00:00,1983,0.25113451224405353,0.5077309996564713,0.16095523190917632,0.36165092543595595,59644.7789580109,59374.10758841,59669.155383753896,59374.10758841,53711053085.0,1108658927131.0
2021-04-03 16:00:00+00:00,1946,0.2646392630076912,0.5061630706256794,0.17051210100636702,0.36149402079970894,59360.3178992257,59346.07057159,59567.42081961,59200.168942407305,54142547652.0,1108136891521.0
