datetime,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,highLowDif,volume,marketcap,bitcoin_count,bitcoin_polarity,bitcoin_subjectivity,bitcoin_polarity_zeros,bitcoin_subjectivity_zeros
2021-02-03 00:00:00+00:00,35510.8212134622,36119.48986256,36131.9089210235,35443.9827262274,687.926194796106,62260118369,672459334169,1557,0.198883797979683,0.503805387023764,0.10506405582319,0.303084336186557
2021-02-03 01:00:00+00:00,36258.1990883,35856.31616689,36258.1990883,35856.31616689,401.882921410004,63438090526,667559663415,1393,0.19562037473843,0.503728831667876,0.11068500574591,0.32064467870411
2021-02-03 02:00:00+00:00,35858.6350289449,35900.57856367,36034.14336428,35841.73671164,192.406652639998,63932631080,668386201525,1250,0.211215832852312,0.489562232754312,0.117141115008028,0.307679904311329
2021-02-03 03:00:00+00:00,35896.7088618967,36447.6775557,36447.6775557,35896.7088618967,550.968693803297,64692363764,678571926429,1323,0.197423492908392,0.481758597927175,0.092613723507219,0.260875070885275
2021-02-03 04:00:00+00:00,36468.2514444035,36608.16304155,36753.34910554,36468.2514444035,285.097661136504,66115147646,681564812377,1289,0.201245443616688,0.507788359323489,0.113238409096251,0.326471753587118
2021-02-03 05:00:00+00:00,36607.4951041338,36452.11988276,36607.4951041338,36432.5783875767,174.916716557098,65955721580,678659626282,1120,0.195937250759931,0.488947338188153,0.11075707065101,0.316846993045004
2021-02-03 06:00:00+00:00,36483.8521921063,36607.06485172,36761.23378699,36483.8521921063,277.3815948837,65899799711,681547111988,1364,0.240662713152821,0.499876530940991,0.135984215968464,0.31242283183812
2021-02-03 07:00:00+00:00,36532.1444506595,36300.87587073,36552.8726395522,36300.87587073,251.996768822202,65301042326,675846512484,1459,0.210243687237552,0.509171513557473,0.123941124845284,0.336071613830881
2021-02-03 08:00:00+00:00,36299.6126405182,36012.53429151,36299.6126405182,35831.4126838274,468.199956690798,65117834312,670481579515,1716,0.182309693397709,0.472431458517461,0.101003420712622,0.300498645019636
2021-02-03 09:00:00+00:00,36006.6869281379,35928.28063893,36006.6869281379,35628.8832682658,377.803659872094,62962838529,668912944505,1588,0.217041936686138,0.498927124382085,0.122756257205789,0.305985970660222
2021-02-03 10:00:00+00:00,35805.1873389856,35937.42356074,35950.87121894,35696.6910859057,254.180133034301,62871943766,669085862785,1501,0.187603789827194,0.488304080536888,0.108856520023187,0.32368114740242
2021-02-03 11:00:00+00:00,36007.9483294767,35943.39930597,36169.38287049,35943.39930597,225.98356452,62717570195,669197119694,1570,0.21269350762904,0.497469350483061,0.122482774135978,0.317373968941722
2021-02-03 12:00:00+00:00,35939.8951666419,36156.14954503,36260.2538068396,35863.233943993,397.019862846602,63404225315,673159241718,1770,0.21167366443063,0.514098315086337,0.120632966894767,0.324404284386031
2021-02-03 13:00:00+00:00,36168.4306532472,36523.82653799,36617.38924058,36067.45085249,549.938388089999,64366488420,680004693153,2060,0.223935141099214,0.505998060446248,0.125676373032517,0.316792961735374
2021-02-03 14:00:00+00:00,36556.3476616857,36513.404159,36642.4467108647,36410.07943271,232.367278154699,64383819919,679814299474,2155,0.234454363463855,0.485246990442075,0.127667261529936,0.303433709672112
2021-02-03 15:00:00+00:00,36524.5684286684,36850.56606796,36850.56606796,36524.5684286684,325.9976392916,65415164328,686091651373,2091,0.190645409085819,0.499682505600297,0.100421779361127,0.304400670497852
2021-02-03 16:00:00+00:00,36844.7601517664,37097.38157989,37097.3815798915,36694.3786439597,403.0029359318,60225987295,690690179469,2401,0.190161164011498,0.487143080031704,0.103486329594399,0.303529595128277
2021-02-03 17:00:00+00:00,37038.8055619409,37073.06908701,37073.0690870101,36933.95756077,139.1115262401,60725614384,690237522183,2351,0.200300488544531,0.513108252030886,0.106744959017872,0.314679670190817
2021-02-03 18:00:00+00:00,37017.994648934,37051.88537653,37058.9908097054,36765.19367764,293.797132065396,61468384331,689845414723,2107,0.21250941542693,0.492737187041764,0.11930353146775,0.314907224801128
2021-02-03 19:00:00+00:00,37041.6378938297,36801.49214933,37041.63789383,36798.282194611,243.355699218999,60543050412,685183502976,1735,0.192759129274913,0.505256499040184,0.105288600024112,0.31573706357133
2021-02-03 20:00:00+00:00,36745.5462683919,36975.87798148,36975.87798148,36696.21477658,279.663204900004,59751230430,688432130321,1776,0.193961843120607,0.502777662220245,0.106440713611234,0.311100697918856
2021-02-03 21:00:00+00:00,37005.9430167475,37173.82164077,37319.9970933396,36971.8319994671,348.165093872507,60214307435,692117526922,2021,0.181126114717158,0.512742610294974,0.090503671747196,0.288144535752651
2021-02-03 22:00:00+00:00,37204.7841197678,37227.52470798,37389.64101973,37201.15871174,188.482307990002,60355700101,693119477495,1656,0.189370674229323,0.483733509895671,0.099092840768474,0.292336543299711
2021-02-03 23:00:00+00:00,37245.00638287,37472.09010368,37472.09010368,37231.38587936,240.704224319998,61166818159,697672910488,1593,0.174193830689429,0.497605945605104,0.09386384360458,0.304300377763522
2021-02-04 00:00:00+00:00,37683.9197938017,37818.48713631,37937.72087773,37683.9197938,253.801083929997,62093320074,704125847494,1889,0.198631841146281,0.501796031088554,0.113197349039474,0.318154269542304
2021-02-04 01:00:00+00:00,37960.7759624218,38079.5315437,38125.442269912,37860.43928977,265.002980141995,63107258228,708986118977,1632,0.229032141888941,0.51539554366206,0.124258208601063,0.313952823145669
2021-02-04 02:00:00+00:00,38058.6410667953,37741.99672933,38058.6410667953,37611.2620808,447.378985995303,63930734389,702706197406,1420,0.240734229113655,0.517491591529072,0.139385118656806,0.332229601761664
2021-02-04 03:00:00+00:00,37758.1829289994,37435.8519865,37929.41599575,37435.8519865,493.564009250003,64304425551,697006186100,1366,0.235586022994218,0.494572456404724,0.112763121234571,0.26865057959621
2021-02-04 04:00:00+00:00,37395.4689809752,37677.55421856,37697.16505834,37395.4689809752,301.696077364795,64054804943,701508698864,1044,0.223815738507108,0.495965169490001,0.117602926213022,0.29404550761112
2021-02-04 05:00:00+00:00,37642.7418723423,37554.84922575,37843.67174762,37549.37167282,294.300074799998,64410961036,699224086138,1127,0.1985427011787,0.490022937482403,0.110734555045395,0.319703186694639
2021-02-04 06:00:00+00:00,37556.2216101175,38092.06601706,38092.06601706,37552.16382864,539.902188420005,65060681880,709228558759,1275,0.214035093155149,0.486250454169058,0.11108444574176,0.287209823092256
2021-02-04 07:00:00+00:00,38060.5681690049,37838.43541476,38070.5855240836,37838.43541476,232.1501093236,65485697330,704506261300,1517,0.226896187477177,0.518661901666797,0.111841180229543,0.284064119893052
2021-02-04 08:00:00+00:00,37843.1910760507,37719.99049175,38548.92532993,37719.99049175,828.934838180001,67344571645,702303071287,2583,0.199876807373485,0.514049073016424,0.101130727374979,0.291591827752267
2021-02-04 09:00:00+00:00,37486.62350845,37333.17532754,37499.532372358,36971.49886716,528.033505198,69625976595,695101015446,2139,0.21118046069883,0.514108609653233,0.113071891055991,0.305853384085145
2021-02-04 10:00:00+00:00,37366.4929977836,37599.26403008,37659.23271207,37318.0584750025,341.174237067498,71003720738,700059982590,1617,0.193076327397875,0.525811709115148,0.10767079187076,0.32444663978964
2021-02-04 11:00:00+00:00,37558.0954216128,37481.3609896,37789.17867755,37481.3609896,307.817687950002,71824368127,697864748120,1516,0.22652868283548,0.523452297868188,0.120522056498877,0.315087790949783
2021-02-04 12:00:00+00:00,37474.2720422278,37621.74629369,37641.4425665001,37242.83105512,398.611511380106,72312543394,700482567334,1759,0.193618241371151,0.506820485015981,0.107751438879235,0.31586771201153
2021-02-04 13:00:00+00:00,37497.9093546357,37612.21988853,37614.6756062678,37310.96421948,303.7113867878,71691092578,700305194368,1738,0.197950783160357,0.514763818717169,0.114285647465237,0.336205119099651
2021-02-04 14:00:00+00:00,37552.6010348584,36802.75141409,37600.60901601,36802.75141409,797.857601919997,71759099628,685235691372,2034,0.217844754759099,0.507955628145883,0.120074121103534,0.324463607933494
2021-02-04 15:00:00+00:00,36785.2205190416,36583.12429997,36842.84864648,36329.4401855548,513.408460925202,72392424042,681146422728,2025,0.178296117516246,0.500738044262947,0.091810922850898,0.292964271351244
2021-02-04 16:00:00+00:00,36548.9211192085,36873.84618024,36873.84618024,36487.5024240205,386.343756219496,66621080951,686562438645,1983,0.197676213374239,0.515944402765396,0.116280125514258,0.336345762910036
2021-02-04 17:00:00+00:00,36983.47364892,36817.61886959,36983.47364892,36798.3062136314,185.167435288604,66875640104,685515529697,1904,0.188834485991593,0.506012295192488,0.10087204110945,0.306252749704301
2021-02-04 18:00:00+00:00,36808.1037337828,37055.13036195,37288.7226586678,36808.10373378,480.6189248878,66904200193,689939662370,1752,0.217204417293552,0.510795679131468,0.119285772161989,0.325231640779293
2021-02-04 19:00:00+00:00,37123.9482925852,37339.09855907,37339.09855907,37017.0275051163,322.071053953703,67704152217,695226944323,1808,0.205343395942698,0.512878731152124,0.117709857451168,0.332131877199628
2021-02-04 20:00:00+00:00,37435.0236671633,37397.53218115,37650.6993547,37382.37754643,268.321808270004,68220975537,696318413973,1638,0.196509055979294,0.50895723549086,0.110536343988353,0.331731055275293
