datetime,ethereum_count,ethereum_polarity,ethereum_subjectivity,ethereum_polarity_zeros,ethereum_subjectivity_zeros,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volume,marketcap
2021-02-03 00:00:00+00:00,508,0.17237506508951453,0.4890825240309365,0.09811426681335292,0.3217984231221828,1514.7696231683542,1520.24392395,1530.60717392,1514.7696231683542,44437743410.0,174085432619.0
2021-02-03 01:00:00+00:00,433,0.14059806838394792,0.5186498557273851,0.09315700236482438,0.3818281146459277,1517.48192523,1519.22146919,1525.42480329,1511.7121961837613,44313467176.0,173968349778.0
2021-02-03 02:00:00+00:00,377,0.168921036570019,0.4971638982574181,0.10526963148566404,0.3494557835577504,1519.321785262925,1525.11789221,1525.11789221,1510.1296078403388,44518052086.0,174645218478.0
2021-02-03 03:00:00+00:00,455,0.1364881047015662,0.5265482866732868,0.0806520618691073,0.3542233928529384,1529.7233588388492,1536.32466121,1541.8364161892764,1528.665678228489,45186904401.0,175928534758.0
2021-02-03 04:00:00+00:00,493,0.1668144125696942,0.5043979949189129,0.09551470397135717,0.3321976041804669,1538.9820587542526,1554.1544275,1557.329969685448,1538.9820587542526,46335043179.0,177972075369.0
2021-02-03 05:00:00+00:00,438,0.15124075109721036,0.5179363283547382,0.09407534815272907,0.368413043085662,1553.836571059833,1541.87785579,1553.836571059833,1541.513565269483,46243964243.0,176566238917.0
2021-02-03 06:00:00+00:00,573,0.18731510982278235,0.5159445415695413,0.12133959084579253,0.3634486179529281,1543.2707573862467,1565.80554836,1567.09461805,1543.2707573862467,46566896400.0,179308108848.0
2021-02-03 07:00:00+00:00,501,0.1327398100607402,0.5258780178710177,0.08016589652544705,0.3692963608644788,1564.36013668732,1545.27848905,1564.36013668732,1545.27848905,45584824188.0,176957454139.0
2021-02-03 08:00:00+00:00,536,0.13730313661506832,0.49735839859159997,0.08141964974478445,0.3391689348886113,1547.3688298204238,1530.91844704,1547.3688298204238,1520.1829094600434,44731872170.0,175314729025.0
2021-02-03 09:00:00+00:00,512,0.1723174529130133,0.5109567219575527,0.1125937902556621,0.3657985623105207,1529.97338972621,1532.4668773,1541.3207454,1516.4070069219408,43625748414.0,175492049136.0
2021-02-03 10:00:00+00:00,458,0.22617947938453534,0.5178642719295159,0.1324340372712082,0.3492176833735222,1525.4782138255277,1545.71461391,1545.71461391,1524.6848698,43753307155.0,177010783221.0
2021-02-03 11:00:00+00:00,535,0.18935123647623647,0.5285886624810927,0.11453944004829562,0.3615143168467419,1548.7667932783431,1536.94951754,1555.85338747,1536.94951754,43449944933.0,176007029643.0
2021-02-03 12:00:00+00:00,549,0.16679979348781007,0.5266060446601497,0.10193320713143947,0.3563899494164649,1537.5251949409608,1538.93157908,1549.42711224,1528.970411382863,43869880330.0,176235857298.0
2021-02-03 13:00:00+00:00,620,0.15244278335545064,0.5231014501867521,0.0952354047860516,0.3653767179178616,1536.8308627563536,1549.42418592,1560.3038805675892,1533.7201506927636,44411195865.0,177437452994.0
2021-02-03 14:00:00+00:00,646,0.1355873154219664,0.5134055832021669,0.08018933778906365,0.34651979543441963,1550.8295014587964,1553.0793916,1554.30056255,1541.3158228274642,44532554260.0,177857798799.0
2021-02-03 15:00:00+00:00,913,0.15145537961064273,0.5351579762294457,0.08438862793554873,0.33898569755296265,1553.9269331542225,1594.17671037,1594.17671037,1551.26213905,46336981409.0,182564241169.0
2021-02-03 16:00:00+00:00,1244,0.20357828331161096,0.5179584289939131,0.10225181957242276,0.2889972598136493,1594.9217298950628,1603.32067824,1605.77551467,1584.5700848144047,41736852298.0,183613152970.0
2021-02-03 17:00:00+00:00,1079,0.17147458790196046,0.537709224372388,0.0932222958038436,0.3350013818510513,1603.4505150173154,1635.2723625999997,1635.2723625999997,1600.42209369,42331869771.0,187272277179.0
2021-02-03 18:00:00+00:00,910,0.1985607493816271,0.5265383882775239,0.11294832340013887,0.34093559785594585,1635.3707025220801,1642.20511955,1642.20511955,1621.20623418,43033884448.0,188068010676.0
2021-02-03 19:00:00+00:00,774,0.1782639583807918,0.5240284298300172,0.10650378569927088,0.3522158298857493,1641.4928281173334,1619.73162699,1641.5553912591986,1619.73162699,42586489744.0,185494309627.0
2021-02-03 20:00:00+00:00,741,0.1901364924631468,0.5084517400381275,0.11840001362173977,0.3557299719680672,1610.7918529883434,1629.21548621,1630.2074695872986,1604.15957195,41665366971.0,186582266231.0
2021-02-03 21:00:00+00:00,716,0.1666386894538911,0.5224842553888607,0.10234269954070832,0.3514053399075523,1632.1930396829277,1627.37663411,1639.6023317439278,1621.80326295,41310173362.0,186371675800.0
2021-02-03 22:00:00+00:00,538,0.17734847775112755,0.4931422360556187,0.08970773816315776,0.3000235981597121,1629.5444411471533,1634.08697594,1642.48083216,1628.41109856,41114297258.0,187141987991.0
2021-02-03 23:00:00+00:00,627,0.21149926293118249,0.5167131495713468,0.11519959853272918,0.3166242278224423,1634.0352555573627,1660.909542,1660.909542,1629.73702643,41874566399.0,190213812447.0
2021-02-04 00:00:00+00:00,646,0.16230783014525949,0.4950292833906557,0.0979666783546088,0.3372510257362635,1668.7794529760547,1668.71474153,1672.5656739786546,1662.420271003295,42534570659.0,191109707730.0
2021-02-04 01:00:00+00:00,698,0.13036560063523114,0.5281629409807316,0.07168880486909134,0.3222689131407853,1675.3466966191734,1687.38698937,1687.417158194016,1675.3466966191734,43576228960.0,193248148614.0
2021-02-04 02:00:00+00:00,518,0.1706870214684224,0.5393528812103086,0.09575125594570036,0.33618201267851205,1687.6254598494052,1668.87373169,1687.6254598494052,1652.65651427,44187282859.0,191129705959.0
2021-02-04 03:00:00+00:00,530,0.16088522445053055,0.5258215519624102,0.10238150646851944,0.366026430976431,1670.8271158087312,1642.26715465,1679.52840537,1640.482194894905,44296150543.0,188082556766.0
